,link,genre,company,country,language,keywords
830,Creative-Control#tab=summary,"['Drama', 'Drama']","['Amazon Studios', 'Ghost Robot', 'Greencard Pictures', 'Mathematic', 'Amazon Studios', 'Ghost Robot', 'Greencard Pictures', 'Mathematic']",United States,"['English', 'English']","['Set in Brooklyn', 'Alternate or Altered Realities', 'Infidelity', 'Unrequited Love', 'Near Future', 'Advertising and Marketing', 'Set in New York City', 'Set in Brooklyn', 'Alternate or Altered Realities', 'Infidelity', 'Unrequited Love', 'Near Future', 'Advertising and Marketing', 'Set in New York City']"
831,Chocolate-Deep-Dark-Secrets#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']",[],Hindi,"['Hindi', 'Hindi']",[]
832,Perfect-Host-The#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Stacey Testro International', 'Mark Victor Productions', 'Stacey Testro International', 'Mark Victor Productions']",United States,"['English', 'English']","['Surprise Twist', 'Police Procedural', 'Mental Illness', 'Corrupt Cops', 'Non-Chronological', 'Heist', 'Surprise Twist', 'Police Procedural', 'Mental Illness', 'Corrupt Cops', 'Non-Chronological', 'Heist']"
833,Land-The-(2016)#tab=summary,"['Drama', 'Drama']","['IFC Films', 'Macro Media', 'Priority Pictures', 'Low Spark Films', 'IFC Films', 'Macro Media', 'Priority Pictures', 'Low Spark Films']",United States,"['English', 'English']","['Skateboarding', 'Organized Crime', 'High School', 'Narcotics', 'Drug Dealer', 'Skateboarding', 'Organized Crime', 'High School', 'Narcotics', 'Drug Dealer']"
834,Last-Big-Thing-The#tab=summary,[],[],United States,[],[]
835,Safe-Men#tab=summary,[],[],United States,[],[]
836,Speedway-Junky#tab=summary,[],[], ,[],[]
837,Hits#tab=summary,"['Comedy', 'Comedy']","['Honora', 'Brooks Media', 'Honora', 'Brooks Media']",United States,"['English', 'English']","['Early / Simultaneous Video-on-Demand release', 'Celebrity Worship', 'Internet', 'Viral Video', 'Early / Simultaneous Video-on-Demand release', 'Celebrity Worship', 'Internet', 'Viral Video']"
838,Specials-The#tab=summary,"['Action', 'Action']",[],United States,"['English', 'English']",[]
839,16-to-Life#tab=summary,"['Romantic Comedy', 'Romantic Comedy']","['Waterdog Films', 'Waterdog Films']",United States,"['English', 'English']","['Coming of Age', 'Voiceover/Narration', 'Coming of Age', 'Voiceover/Narration']"
840,Alone-with-Her-(2007)#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']",[],English,"['English', 'English']","['Stalker', 'Hidden Camera', 'Stalker', 'Hidden Camera']"
841,Camp-X-Ray#tab=summary,"['Drama', 'Drama']","['IFC Films', 'GNK Productions', 'Gotham Group', 'Rough House Pictures', 'The Young Gang', 'IFC Films', 'GNK Productions', 'Gotham Group', 'Rough House Pictures', 'The Young Gang']",United States,"['English', 'English']","['Early / Simultaneous Video-on-Demand release', 'Military Life', 'Prison', 'Terrorism', 'Sundance Film Festival 2014', 'Early / Simultaneous Video-on-Demand release', 'Military Life', 'Prison', 'Terrorism', 'Sundance Film Festival 2014']"
842,Special#tab=summary,"['Drama', 'Drama']",[], ,[],[]
843,Sisterhood-of-Night-The#tab=summary,"['Drama', 'Drama']","['Cine Mosaic', 'Evenstar Films', 'Galata Film', 'Cine Mosaic', 'Evenstar Films', 'Galata Film']",United States,"['English', 'English']","['Falsely Accused', 'Internet', 'Social Media', 'Media Circus', 'Early / Simultaneous Video-on-Demand release', 'Falsely Accused', 'Internet', 'Social Media', 'Media Circus', 'Early / Simultaneous Video-on-Demand release']"
844,Sparkler#tab=summary,[],[], ,[],[]
845,Helix-Loaded-The#tab=summary,"['Comedy', 'Comedy']",[],United States,"['English', 'English']","['Spoof', 'Spoof']"
846,Childless-(2015)#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']",[]
847,In-Her-Line-of-Fire#tab=summary,"['Action', 'Action']",[],United States,[],"['Kidnap', 'Rescue', 'Marooned', 'Kidnap', 'Rescue', 'Marooned']"
848,Jimmy-Show-The#tab=summary,[],[],United States,[],[]
849,Cuaderno-de-Sara-El-(Spain)#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']",[],Spain,"['French', 'Spanish', 'Swahili', 'French', 'Spanish', 'Swahili']",[]
850,Heli#tab=summary,"['Drama', 'Drama']",[],Mexico,"['Spanish', 'Spanish']",[]
851,American-Hero#tab=summary,"['Action', 'Action']","['Vertigo Films', 'Vertigo Films']",United States,"['English', 'English']","['Vigilante', 'Drug Dealer', 'Narcotics', 'Training Montage', 'Vigilante', 'Drug Dealer', 'Narcotics', 'Training Montage']"
852,Karachi-se-Lahore#tab=summary,"['Comedy', 'Comedy']",[],Pakistan,"['Urdu', 'Urdu']",[]
853,Loving-Annabelle#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']",[]
854,Frat-Party#tab=summary,[],[], ,[],"['Direct-to-Video', 'Direct-to-Video']"
855,Jimmy-and-Judy#tab=summary,"['Action', 'Action']",[],United States,[],[]
856,Partys-Over-The#tab=summary,"['Documentary', 'Documentary']",[],United States,[],[]
857,Poker-House-The#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']",[]
858,Proud#tab=summary,"['Drama', 'Drama']",[],United States,[],"['World War II', 'War', 'World War II', 'War']"
859,Steppin-The-Movie#tab=summary,"['Comedy', 'Comedy']",[],United States,"['English', 'English']",[]
860,Zombies-of-Mass-Destruction#tab=summary,"['Comedy', 'Comedy']",[], ,[],[]
861,Snow-White-A-Deadly-Summer#tab=summary,"['Horror', 'Horror']",[],United States,"['English', 'English']","['Step-Family', 'Dysfunctional Family', 'Modern Adaptation', 'Direct-to-Video', 'Dream Sequence', 'Young Child Dealing with the Death of a Parent', 'Death of a Spouse or Fiancée / Fiancé', 'Mental Illness', 'Slasher Horror', 'Surprise Twist', 'Step-Family', 'Dysfunctional Family', 'Modern Adaptation', 'Direct-to-Video', 'Dream Sequence', 'Young Child Dealing with the Death of a Parent', 'Death of a Spouse or Fiancée / Fiancé', 'Mental Illness', 'Slasher Horror', 'Surprise Twist']"
862,Truth-or-Die#tab=summary,"['Horror', 'Horror']",[], ,[],[]
863,Black-Rock#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Black Rock', 'Black Rock']",United States,"['English', 'English']","['Directing Yourself', 'Screenplay Written By the Star', 'Camping', 'Sex Crimes', 'Returning Soldiers', 'PTSD', 'Early / Simultaneous Video-on-Demand release', 'Directing Yourself', 'Screenplay Written By the Star', 'Camping', 'Sex Crimes', 'Returning Soldiers', 'PTSD', 'Early / Simultaneous Video-on-Demand release']"
864,Hidden-Away#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']",[],United States,"['English', 'English']",[]
865,My-Last-Day-Without-You#tab=summary,"['Romantic Comedy', 'Romantic Comedy']","['Cicala Filmworks', 'Scarpe Diem Productions', 'Silver Shepherd', 'Cicala Filmworks', 'Scarpe Diem Productions', 'Silver Shepherd']",United States,"['English', 'English']","['Romance', 'Singers', 'Musicians', 'Interracial Romance', 'Cross-Culture Romance', 'African Americans', 'Love at First Sight', 'Forbidden Romance', 'Fired', 'Romance', 'Singers', 'Musicians', 'Interracial Romance', 'Cross-Culture Romance', 'African Americans', 'Love at First Sight', 'Forbidden Romance', 'Fired']"
866,Zombie-Hunter#tab=summary,"['Action', 'Action']",[],United States,"['English', 'English']",[]
867,Doc-Hollidays-Revenge-(2014)#tab=summary,"['Western', 'Western']",[],United States,"['English', 'English']",[]
868,Fine-Step-A#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']",[]
869,Fear-Clinic#tab=summary,"['Horror', 'Horror']",[],United States,"['English', 'English']",[]
870,Virunga#tab=summary,"['Documentary', 'Documentary']",[], ,[],[]
871,Pet-The#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']",[],United States,"['English', 'English']",[]
872,Bang-Bang-Baby#tab=summary,"['Musical', 'Musical']",[],Canada,"['English', 'English']",[]
873,Hush-(2016)#tab=summary,"['Horror', 'Horror']","['Blumhouse', 'Intrepid Pictures', 'Blumhouse', 'Intrepid Pictures']",United States,"['English', 'English']",[]
874,1982#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']",[]
875,Horror-Network-The#tab=summary,"['Horror', 'Horror']",[],United States,"['English', 'English']","['Direct-to-Video', 'Direct-to-Video']"
876,Chemical-Cut#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']",[]
877,Por-amor-en-el-caserio#tab=summary,"['Action', 'Action']",[],Puerto Rico,"['Spanish', 'Spanish']",[]
878,Cam-(2018)#tab=summary,"['Horror', 'Horror']","['Blumhouse', 'Blumhouse']",United States,"['English', 'English']","['Internet', 'Direct-to-Video', 'Internet', 'Direct-to-Video']"
879,Alien-Psychosis#tab=summary,"['Horror', 'Horror']",[],United States,"['English', 'English']",[]
880,Spare-Parts-(2021-Canada)#tab=summary,"['Action', 'Action']","['Hanger 18 Media', 'Hanger 18 Media']",Canada,"['English', 'English']",[]
881,And-Then-Came-Love#tab=summary,"['Comedy', 'Comedy']",[], ,[],[]
882,Hard-Candy#tab=summary,['Horror'],[], ,[],"['Film Noir', 'Sex Crimes', 'Internet', 'Psychological Thriller']"
883,Charly#tab=summary,"['Comedy', 'Comedy']",[],United States,"['English', 'English']","['Romance', 'Interfaith Romance', 'Mormons', 'Faith-Based Film', 'Romance', 'Interfaith Romance', 'Mormons', 'Faith-Based Film']"
884,Antonia-O-Filme#tab=summary,"['Musical', 'Musical']",[],Portuguese,"['Portuguese', 'Portuguese']",[]
885,Banshee-Chapter#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Xlrator Media', 'Xlrator Media']",United States,"['English', 'English']","['Found Footage', 'Narcotics', 'Based on an UNTRUE Story', 'Government Corruption', 'Conspiracy Theory', 'Missing Person', 'Filmed By a Character', '3-D', '3-D - Shot in 3-D', 'Archive Footage', 'Found Footage', 'Narcotics', 'Based on an UNTRUE Story', 'Government Corruption', 'Conspiracy Theory', 'Missing Person', 'Filmed By a Character', '3-D', '3-D - Shot in 3-D', 'Archive Footage']"
886,Trance-(2010)#tab=summary,"['Horror', 'Horror']",[],United States,"['English', 'English']",[]
887,Jesse#tab=summary,"['Action', 'Action']",[],United States,"['English', 'English']",[]
888,Ask-Me-Anything#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']",[],United States,"['English', 'English']",[]
889,Life-Happens#tab=summary,"['Comedy', 'Comedy']","['Dot Dot Dot Productions', 'Stardust Pictures', 'Dot Dot Dot Productions', 'Stardust Pictures']",United States,"['English', 'English']","['One Night Stand', 'Unexpected Pregnancy', 'Delayed Adulthood', 'One Night Stand', 'Unexpected Pregnancy', 'Delayed Adulthood']"
890,Lowriders-(2016)#tab=summary,['Drama'],"['Blumhouse', 'Brian Grazer Productions', 'Imagine Entertainment']",United States,['English'],"['Hispanic', 'Set in Los Angeles', 'Dysfunctional Family', 'Artists', 'Sibling Rivalry', 'Gangs', 'Graffitti Artists', 'Coming of Age', 'Hood Film']"
891,Food-Chains#tab=summary,"['Documentary', 'Documentary']","['Illumine Productions', 'Illumine Productions']",United States,"['English', 'English']","['Food', 'Agitprop', 'Life on a Farm', 'Poverty', 'Political', 'Voiceover/Narration', 'Food', 'Agitprop', 'Life on a Farm', 'Poverty', 'Political', 'Voiceover/Narration']"
892,On-the-Waterfront#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']","['Mafia', 'Boxing', 'Throwing a Fight / Match', 'Crime drama', 'Crime', 'Unions', 'Witness Tampering', 'Death of a Sibling', 'Romance', 'Relationships Gone Wrong', 'Pastor', 'Mafia', 'Boxing', 'Throwing a Fight / Match', 'Crime drama', 'Crime', 'Unions', 'Witness Tampering', 'Death of a Sibling', 'Romance', 'Relationships Gone Wrong', 'Pastor']"
893,Fruitvale-Station#tab=summary,['Drama'],['Significant Productions'],United States,['English'],"['African Americans', 'Corrupt Cops', ""New Year's Day"", '2000s', 'Set in San Francisco', 'Set in California', 'Character POV shot', 'Non-Chronological', 'Narcotics', 'Infidelity', 'Hood Film', 'Black Urban', 'Set in Oakland, CA', 'Social Justice', 'Biographical Drama', 'Police Shooting']"
894,Meet-the-Blacks#tab=summary,"['Comedy', 'Comedy']","['Hidden Empire Film Group', 'Deon Taylor Enterprises', 'Infinite Entertainment', 'Follow Through Productions', 'Hidden Empire Film Group', 'Deon Taylor Enterprises', 'Infinite Entertainment', 'Follow Through Productions']",United States,"['English', 'English']","['Set in Chicago', 'Breaking the Fourth Wall', 'Going Legit', 'Spoof', 'Horror Comedy', 'Set in Chicago', 'Breaking the Fourth Wall', 'Going Legit', 'Spoof', 'Horror Comedy']"
895,4-luni-3-saptamani-si-2-zile#tab=summary,['Drama'],[],Romania,['Romanian'],['Government Bureaucracy']
896,Miseducation-of-Cameron-Post-The#tab=summary,['Drama'],"['Beachside', 'Parkville Pictures']",United Kingdom,['English'],"['LGBTQ+', '1990s', 'Set in Montana', 'Religious', 'Dysfunctional Family', 'First Love', 'Narcotics', 'Psychiatrist', 'Coming of Age', 'Bigotry', 'Dream Sequence', 'Abusive Therapists', 'Sundance Film Festival 2018', 'Paralysis / Loss of a Limb']"
897,Circumstance#tab=summary,"['Drama', 'Drama']","['Marakesh Films', 'Participant Media', 'Marakesh Films', 'Participant Media']",Islamic Republic of Iran,"['Farsi', 'Farsi']","['Political', 'Religious', 'Addiction', 'Narcotics', 'LGBTQ+', 'Romance', 'Political', 'Religious', 'Addiction', 'Narcotics', 'LGBTQ+', 'Romance']"
898,Quiet-The#tab=summary,"['Drama', 'Drama']",[],United States,[],"['Dysfunctional Family', 'Sex Crimes', 'Deaf', 'Mute', 'Surprise Twist', 'Dysfunctional Family', 'Sex Crimes', 'Deaf', 'Mute', 'Surprise Twist']"
899,House-of-the-Devil-The#tab=summary,"['Horror', 'Horror']",[],United States,"['English', 'English']","['Babysitters', '1980s', 'Occult', 'Babysitters', '1980s', 'Occult']"
900,Giant-Mechanical-Man-The#tab=summary,"['Romantic Comedy', 'Romantic Comedy']","['Votiv Films', 'Taggart Productions', 'Andycat', 'Stealth Media Group', 'Votiv Films', 'Taggart Productions', 'Andycat', 'Stealth Media Group']",United States,"['English', 'English']","['Performing Arts', 'Romance', 'Delayed Adulthood', 'Dysfunctional Family', 'Performing Arts', 'Romance', 'Delayed Adulthood', 'Dysfunctional Family']"
901,Brass-Teapot-The#tab=summary,"['Black Comedy', 'Black Comedy']","['Queen Nefertari Productions', 'TF1 International', 'Atlantic Pictures', 'Laundry Films', 'Magnolia Pictures', 'Northern Lights Films', 'Queen Nefertari Productions', 'TF1 International', 'Atlantic Pictures', 'Laundry Films', 'Magnolia Pictures', 'Northern Lights Films']",United States,"['English', 'English']","['Early / Simultaneous Video-on-Demand release', 'Wish Granters', 'Jewish', 'Fired', 'Rags to Riches', 'Early / Simultaneous Video-on-Demand release', 'Wish Granters', 'Jewish', 'Fired', 'Rags to Riches']"
902,40-Weeks#tab=summary,"['Documentary', 'Documentary']",[],United States,"['English', 'English']",[]
903,bonheur-d-Elza-Le#tab=summary,"['Drama', 'Drama']",[],France,"['French', 'French']",[]
904,Searching-(2018)#tab=summary,['Thriller/Suspense'],"['Bazelevs Company', 'Screen Gems', 'Stage 6 Films', 'Timur Bekmambetov']",United States,['English'],"['Missing Person', 'Missing Child', 'Dysfunctional Family', 'Internet', 'Unbelieving Police', 'Surprise Twist', 'Catfishing', 'Computer Screen Film', 'Crime Thriller']"
905,Bambi-(1942)#tab=summary,['Adventure'],['Walt Disney Animation Studios'],United States,['English'],[]
906,For-a-Good-Time-Call#tab=summary,"['Comedy', 'Comedy']","['AdScott', 'AdScott']",United States,"['English', 'English']","['Fired', 'Phone Sex', 'Screenplay Written By the Star', 'LGBTQ+', 'Gratuitous Cameos', 'Fired', 'Phone Sex', 'Screenplay Written By the Star', 'LGBTQ+', 'Gratuitous Cameos']"
907,Latter-Days#tab=summary,['Drama'],[],United States,[],"['Religious', 'LGBTQ+']"
908,Hammer-The-(2008)#tab=summary,"['Comedy', 'Comedy']",[],United States,"['English', 'English']","['Boxing', 'Olympics', 'Boxing', 'Olympics']"
909,Windsor-Drive#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Absinthe Productions, LLC. ', 'Absinthe Productions, LLC. ']",United States,"['English', 'English']","['Film Actor', 'Set in Hollywood', 'Mental Illness', 'Death of a Girlfriend / Boyfriend', 'Hallucinations', 'Suicide', 'Aspiring Actress / Actor', 'Footage Shown in Reverse', 'Film Actor', 'Set in Hollywood', 'Mental Illness', 'Death of a Girlfriend / Boyfriend', 'Hallucinations', 'Suicide', 'Aspiring Actress / Actor', 'Footage Shown in Reverse']"
910,Snitch-(2012)#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']",[],English,"['English', 'English']",[]
911,Harrison-Montgomery#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']",[]
912,Abandoned-The-(2015)#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['IFC Midnight', 'C Plus Pictures', 'Above the Clouds', 'IFC Midnight', 'C Plus Pictures', 'Above the Clouds']",United States,"['English', 'English']","['Security Guard', 'Abandoned Location', 'Mental Illness', 'Early / Simultaneous Video-on-Demand release', 'Haunting', 'Hallucinations', 'Security Guard', 'Abandoned Location', 'Mental Illness', 'Early / Simultaneous Video-on-Demand release', 'Haunting', 'Hallucinations']"
913,Celeste-and-Jesse-Forever#tab=summary,['Romantic Comedy'],"['Envision Media', 'Team Todd']",United States,['English'],"['Romance', 'Relationships Gone Wrong', 'LGBTQ+', 'Divorcée Romance', 'Screenplay Written By the Star', 'Musicians', 'Set in Los Angeles', 'Set in California', 'Unemployed', 'Artists', 'Pop Music', 'Music Industry', 'Singers', 'Public Relations', 'Infidelity']"
914,Time-Changer#tab=summary,['Drama'],[], ,[],[]
915,London-to-Brighton#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['UK Film Council', 'Steel Mill Pictures', 'Wellington Films', 'UK Film Council', 'Steel Mill Pictures', 'Wellington Films']",United Kingdom,"['English', 'English']","['Prostitution', 'Sex Crimes', 'Narcotics', 'Gangs', 'Organized Crime', 'Non-Chronological', 'Runaway', 'Juvenile Delinquent', 'One Night', 'Fugitive / On the Run', 'Revenge', 'Dysfunctional Family', 'Prostitution', 'Sex Crimes', 'Narcotics', 'Gangs', 'Organized Crime', 'Non-Chronological', 'Runaway', 'Juvenile Delinquent', 'One Night', 'Fugitive / On the Run', 'Revenge', 'Dysfunctional Family']"
916,Crying-With-Laughter#tab=summary,[],[], ,[],[]
917,Billy-Jack#tab=summary,"['Western', 'Western']",[],United States,"['English', 'English']",[]
918,Jodaeiye-Nader-az-Simin#tab=summary,['Drama'],"['Asghar Farhadi', 'Parasgard Bank', 'Asia Pacific Screen Awards']",Islamic Republic of Iran,['Farsi'],"['Dysfunctional Family', 'Faulty Memory', 'Terminal Illness', 'Political', 'Muslims', 'Family Drama', 'Troubled Pregnancy or Miscarriage']"
